Date,LP_95,LP_92,LAD,LSD,LK,LIK,FUR_800,FUR_1500_High,FUR_1500_Low
2021-07-04,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-05,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-06,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-07,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-08,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-09,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-10,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-11,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-12,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-13,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-14,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-15,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-16,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-17,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-18,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-19,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-20,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-21,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-22,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-23,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-24,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-25,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-26,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-27,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-28,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-29,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-30,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-07-31,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-01,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-02,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-03,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-04,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-05,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-06,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-07,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-08,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-09,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-10,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-11,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-12,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-13,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-14,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-15,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-16,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-17,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-18,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-19,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-20,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-21,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-22,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-23,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-24,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-25,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-26,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-27,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-28,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-29,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-30,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-08-31,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-01,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-02,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-03,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-04,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-05,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-06,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-07,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-08,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-09,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-10,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-11,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-12,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-13,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-14,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-15,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-16,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-17,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-18,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-19,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-20,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-21,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-22,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-23,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-24,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-25,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-26,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-27,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-28,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-29,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-09-30,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-01,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-02,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-03,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-04,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-05,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-06,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-07,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-08,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-09,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-10,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-11,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-12,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-13,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-14,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-15,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-16,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-17,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-18,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-19,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-20,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-21,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-22,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-23,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-24,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-25,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-26,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-27,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-28,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-29,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-30,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-10-31,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-01,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-02,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-03,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-04,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-05,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-06,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-07,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-08,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-09,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-10,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-11,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-12,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-13,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-14,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-15,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-16,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-17,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-18,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-19,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-20,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-21,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-22,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-23,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-24,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-25,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-26,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-27,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-28,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-29,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-11-30,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-01,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-02,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-03,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-04,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-05,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-06,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-07,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-08,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-09,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-10,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-11,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-12,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-13,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-14,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-15,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-16,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-17,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-18,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-19,184.0,157.0,111.0,144.0,77.0,110.0,92.0,96.0,96.0
2021-12-20,207.0,177.0,121.0,159.0,87.0,110.0,92.0,96.0,96.0
2021-12-21,207.0,177.0,121.0,159.0,87.0,110.0,92.0,96.0,96.0
2021-12-22,207.0,177.0,121.0,159.0,87.0,110.0,92.0,96.0,96.0
2021-12-23,207.0,177.0,121.0,159.0,87.0,110.0,92.0,96.0,96.0
2021-12-24,207.0,177.0,121.0,159.0,87.0,110.0,92.0,96.0,96.0
2021-12-25,207.0,177.0,121.0,159.0,87.0,110.0,92.0,96.0,96.0
2021-12-26,207.0,177.0,121.0,159.0,87.0,110.0,92.0,96.0,96.0
2021-12-27,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2021-12-28,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2021-12-29,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2021-12-30,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2021-12-31,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-01,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-02,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-03,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-04,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-05,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-06,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-07,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-08,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-09,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-10,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-11,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-12,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-13,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-14,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-15,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-16,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-17,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-18,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-19,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-20,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-21,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-22,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-23,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-24,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-25,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-26,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-27,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-28,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-29,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-30,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-01-31,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-01,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-02,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-03,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-04,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-05,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-06,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-07,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-08,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-09,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-10,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-11,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-12,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-13,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-14,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-15,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-16,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-17,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-18,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-19,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-20,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-21,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-22,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-23,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-24,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-25,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-26,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-27,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-02-28,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-01,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-02,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-03,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-04,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-05,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-06,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-07,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-08,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-09,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-10,207.0,177.0,121.0,159.0,87.0,110.0,110.0,110.0,110.0
2022-03-11,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-12,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-13,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-14,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-15,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-16,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-17,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-18,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-19,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-20,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-21,283.0,254.0,176.0,254.0,87.0,110.0,214.0,214.0,214.0
2022-03-22,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-23,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-24,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-25,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-26,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-27,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-28,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-29,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-30,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-03-31,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-01,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-02,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-03,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-04,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-05,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-06,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-07,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-08,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-09,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-10,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-11,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-12,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-13,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-14,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-15,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-16,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-17,283.0,254.0,176.0,254.0,87.0,160.0,214.0,214.0,214.0
2022-04-18,373.0,338.0,289.0,329.0,87.0,160.0,214.0,214.0,214.0
2022-04-19,373.0,338.0,289.0,329.0,87.0,160.0,214.0,214.0,214.0
2022-04-20,373.0,338.0,289.0,329.0,87.0,160.0,214.0,214.0,214.0
2022-04-21,373.0,338.0,289.0,329.0,87.0,160.0,214.0,214.0,214.0
2022-04-22,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-23,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-24,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-25,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-26,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-27,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-28,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-29,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-04-30,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-01,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-02,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-03,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-04,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-05,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-06,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-07,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-08,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-09,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-10,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-11,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-12,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-13,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-14,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-15,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-16,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-17,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-18,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-19,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-20,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-21,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-22,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
2022-05-23,373.0,338.0,289.0,329.0,87.0,305.0,289.0,289.0,289.0
